dataset,feature,pearson_mean_abs,pearson_max_abs,spearman_mean_abs,spearman_max_abs,rf_importance_raw,rf_importance_norm,redundancy_mean_abs,redundancy_max_abs,high_redundancy,spearman_pearson_gap,possible_nonlinear_relation,correlation_strength,physical_score,redundancy_penalty,dp_fsm_score,feature_level,selection_decision,rank
htgr,theta1,0.03338052694982033,0.06676105389964068,0.02667604144518095,0.05858386228932284,0.13923885332946376,1.0,0.026858818522491466,0.04683973345211064,False,0.0067044855046393785,True,0.030028284197500636,1.0,0.026858818522491466,0.606322603407001,candidate,keep_candidate,1
htgr,theta8,0.03338052694982033,0.06676105389964067,0.02667604144518095,0.05858386228932284,0.1370974424117089,0.9846205935588402,0.026858818522491494,0.04683973345211094,False,0.0067044855046393785,True,0.030028284197500636,1.0,0.026858818522491494,0.601708781474653,candidate,keep_candidate,2
htgr,theta5,0.03338052694982031,0.06676105389964065,0.02667604144518095,0.05858386228932284,0.1370746157066657,0.9844566543673189,0.026858818522491425,0.046839733452110684,False,0.006704485504639365,True,0.03002828419750063,1.0,0.026858818522491425,0.6016595997171966,candidate,keep_candidate,3
htgr,theta4,0.03338052694982034,0.06676105389964074,0.026676041445180945,0.05858386228932284,0.13573142640163516,0.9748099984741371,0.026858818522491442,0.04683973345211081,False,0.006704485504639396,True,0.030028284197500643,1.0,0.026858818522491442,0.5987656029492422,candidate,keep_candidate,4
htgr,theta2,0.012899005351130194,0.025798010702260246,0.014635723407854654,0.024591609827745206,0.11424096776275657,0.8204675996034112,0.027616679175720242,0.04683973345211081,False,0.0017367180567244601,True,0.013767364379492424,1.0,0.027616679175720242,0.547508821277299,candidate,keep_candidate,5
htgr,theta3,0.012899005351130203,0.025798010702260288,0.014635723407854654,0.024591609827745206,0.11400944131901303,0.8188047990401538,0.027616679175720256,0.04683973345211064,False,0.0017367180567244515,True,0.013767364379492428,1.0,0.027616679175720256,0.5470099811083218,candidate,keep_candidate,6
htgr,theta7,0.0128990053511302,0.025798010702260277,0.014635723407854654,0.024591609827745206,0.1118784717718503,0.8035003815143898,0.027616679175720228,0.046839733452110684,False,0.001736718056724455,True,0.013767364379492428,1.0,0.027616679175720228,0.5424186558505927,candidate,keep_candidate,7
htgr,theta6,0.012899005351130196,0.025798010702260274,0.014635723407854654,0.024591609827745206,0.11072878129690664,0.7952434155350501,0.027616679175720273,0.04683973345211094,False,0.0017367180567244584,True,0.013767364379492424,1.0,0.027616679175720273,0.5399415660567907,candidate,keep_candidate,8
